t,scenario,C_base,S,C_hum,K_ck,M_r,P_u,R_a,M_medio_agentes
23.700000000000003,compartilhado,0.6637431063970629,0.3333333333333333,0.7470764397303963,4.5397868702434395e-05,0.0,1.0,0.0,1.2370328831230022
23.8,compartilhado,0.664608989153584,0.3333333333333333,0.7479423224869174,4.5397868702434395e-05,0.0,1.0,0.0,1.2406967361050856
23.900000000000002,compartilhado,0.6665720393965564,0.3333333333333333,0.7499053727298898,4.5397868702434395e-05,0.0,1.0,0.0,1.2443508879030423
24.0,compartilhado,0.6667927769024364,0.3333333333333333,0.7501261102357698,4.5397868702434395e-05,0.0,1.0,0.0,1.2480047883679866
24.1,compartilhado,0.666399174536606,0.3333333333333333,0.7497325078699394,4.5397868702434395e-05,0.0,1.0,0.0,1.2516642833771185
24.200000000000003,compartilhado,0.6617797506908915,0.3333333333333333,0.7451130840242248,4.5397868702434395e-05,0.0,1.0,0.0,1.2553169378189768
24.3,compartilhado,0.6501675505636135,0.3333333333333333,0.7335008838969469,4.5397868702434395e-05,0.0,1.0,0.0,1.2589805507728924
24.400000000000002,compartilhado,0.6389800149857696,0.3333333333333333,0.722313348319103,4.5397868702434395e-05,0.0,1.0,0.0,1.2626427299191025
24.5,compartilhado,0.6288450635583985,0.3333333333333333,0.7121783968917319,4.5397868702434395e-05,0.0,1.0,0.0,1.2663027398407387
24.6,compartilhado,0.6280598280136851,0.3333333333333333,0.7113931613470185,4.5397868702434395e-05,0.0,1.0,0.0,1.2699639561284464
24.700000000000003,compartilhado,0.6350036019277044,0.3333333333333333,0.7183369352610378,4.5397868702434395e-05,0.0,1.0,0.0,1.2736408845779246
24.8,compartilhado,0.6422697400489402,0.3333333333333333,0.7256030733822736,4.5397868702434395e-05,0.0,1.0,0.0,1.277355359312555
24.900000000000002,compartilhado,0.6434508992515524,0.3333333333333333,0.7267842325848858,4.5397868702434395e-05,0.0,1.0,0.0,1.2810580637801408
25.0,compartilhado,0.64516760862085,0.3333333333333333,0.7285009419541834,4.5397868702434395e-05,0.0,1.0,0.0,1.2847741621575792
25.1,compartilhado,0.6449948141493015,0.3333333333333333,0.7283281474826349,4.5397868702434395e-05,0.0,1.0,0.0,1.2884754170824515
25.200000000000003,compartilhado,0.6499498315597714,0.3333333333333333,0.7332831648931047,4.5397868702434395e-05,0.0,1.0,0.0,1.29217751442077
25.3,compartilhado,0.6538029254582319,0.3333333333333333,0.7371362587915653,4.5397868702434395e-05,0.0,1.0,0.0,1.2958690514125029
25.400000000000002,compartilhado,0.6582708654993444,0.3333333333333333,0.7416041988326778,4.5397868702434395e-05,0.0,1.0,0.0,1.2995664063819392
25.5,compartilhado,0.6646412876863135,0.3333333333333333,0.7479746210196468,4.5397868702434395e-05,0.0,1.0,0.0,1.3032380866846003
25.6,compartilhado,0.6646523509290212,0.3333333333333333,0.7479856842623546,4.5397868702434395e-05,0.0,1.0,0.0,1.3068976324196249
25.700000000000003,compartilhado,0.6649842162084114,0.3333333333333333,0.7483175495417448,4.5397868702434395e-05,0.0,1.0,0.0,1.3105305860420582
25.8,compartilhado,0.6721056849237599,0.3333333333333333,0.7554390182570933,4.5397868702434395e-05,0.0,1.0,0.0,1.3141401214850028
25.900000000000002,compartilhado,0.6783556389268744,0.3333333333333333,0.7616889722602078,4.5397868702434395e-05,0.0,1.0,0.0,1.317735236702624
26.0,compartilhado,0.6787272354043785,0.3333333333333333,0.7620605687377119,4.5397868702434395e-05,0.0,1.0,0.0,1.3213099603508678
26.1,compartilhado,0.680591779504907,0.3333333333333333,0.7639251128382404,4.5397868702434395e-05,0.0,1.0,0.0,1.3248354779388984
26.200000000000003,compartilhado,0.6730708814393747,0.3333333333333333,0.756404214772708,4.5397868702434395e-05,0.0,1.0,0.0,1.328338819318824
26.3,compartilhado,0.6628096500643608,0.3333333333333333,0.7461429833976941,4.5397868702434395e-05,0.0,1.0,0.0,1.3317763095165052
26.400000000000002,compartilhado,0.6533828454184827,0.3333333333333333,0.736716178751816,4.5397868702434395e-05,0.0,1.0,0.0,1.3351327820641536
26.5,compartilhado,0.6466778320009761,0.3333333333333333,0.7300111653343094,4.5397868702434395e-05,0.0,1.0,0.0,1.3384421174164038
26.6,compartilhado,0.647361054829094,0.3333333333333333,0.7306943881624274,4.5397868702434395e-05,0.0,1.0,0.0,1.3416955852889139
26.700000000000003,compartilhado,0.6481111677860687,0.3333333333333333,0.7314445011194021,4.5397868702434395e-05,0.0,1.0,0.0,1.3449128983635017
26.8,compartilhado,0.6482298093417469,0.3333333333333333,0.7315631426750803,4.5397868702434395e-05,0.0,1.0,0.0,1.3480679407304204
26.900000000000002,compartilhado,0.6383896143319687,0.3333333333333333,0.7217229476653021,4.5397868702434395e-05,0.0,1.0,0.0,1.351150490784594
27.0,compartilhado,0.6319885027358312,0.3333333333333333,0.7153218360691646,4.5397868702434395e-05,0.0,1.0,0.0,1.3542098474182476
27.1,compartilhado,0.6224173737456187,0.3333333333333333,0.705750707078952,4.5397868702434395e-05,0.0,1.0,0.0,1.3572053716317916
27.200000000000003,compartilhado,0.6226093624982252,0.3333333333333333,0.7059426958315586,4.5397868702434395e-05,0.0,1.0,0.0,1.3602160611071439
27.3,compartilhado,0.6226182976389751,0.3333333333333333,0.7059516309723085,4.5397868702434395e-05,0.0,1.0,0.0,1.3632877210751126
27.400000000000002,compartilhado,0.6245148159016256,0.3333333333333333,0.707848149234959,4.5397868702434395e-05,0.0,1.0,0.0,1.3663995761642718
27.5,compartilhado,0.6379019676434696,0.3333333333333333,0.721235300976803,4.5397868702434395e-05,0.0,1.0,0.0,1.3695429096924232
27.6,compartilhado,0.6549609476775275,0.3333333333333333,0.7382942810108609,4.5397868702434395e-05,0.0,1.0,0.0,1.3727605585157967
27.700000000000003,compartilhado,0.6624056327604604,0.3333333333333333,0.7457389660937938,4.5397868702434395e-05,0.0,1.0,0.0,1.376015464969087
27.8,compartilhado,0.6646292289698066,0.3333333333333333,0.74796256230314,4.5397868702434395e-05,0.0,1.0,0.0,1.3793003078665502
27.900000000000002,compartilhado,0.6614254701859001,0.3333333333333333,0.7447588035192335,4.5397868702434395e-05,0.0,1.0,0.0,1.3825883999778168
28.0,compartilhado,0.6586300767508189,0.3333333333333333,0.7419634100841522,4.5397868702434395e-05,0.0,1.0,0.0,1.3858950432314923
28.1,compartilhado,0.6653119021547207,0.3333333333333333,0.7486452354880541,4.5397868702434395e-05,0.0,1.0,0.0,1.389250899167458
28.200000000000003,compartilhado,0.6725433050000398,0.3333333333333333,0.7558766383333732,4.5397868702434395e-05,0.0,1.0,0.0,1.3926120748795405
28.3,compartilhado,0.6734812691652794,0.3333333333333333,0.7568146024986128,4.5397868702434395e-05,0.0,1.0,0.0,1.3960051396541306
28.400000000000002,compartilhado,0.6698138412401159,0.3333333333333333,0.7531471745734493,4.5397868702434395e-05,0.0,1.0,0.0,1.3993964768600793
28.5,compartilhado,0.6702622170166023,0.3333333333333333,0.7535955503499356,4.5397868702434395e-05,0.0,1.0,0.0,1.4027977029151215
28.6,compartilhado,0.6675903833934735,0.3333333333333333,0.7509237167268069,4.5397868702434395e-05,0.0,1.0,0.0,1.4061898297649664
28.700000000000003,compartilhado,0.6621816464092075,0.3333333333333333,0.7455149797425409,4.5397868702434395e-05,0.0,1.0,0.0,1.409582507191991
28.8,compartilhado,0.6576320579923252,0.3333333333333333,0.7409653913256585,4.5397868702434395e-05,0.0,1.0,0.0,1.4129580052406965
28.900000000000002,compartilhado,0.6543118062826584,0.3333333333333333,0.7376451396159918,4.5397868702434395e-05,0.0,1.0,0.0,1.416347803130102
29.0,compartilhado,0.6561747143875422,0.3333333333333333,0.7395080477208755,4.5397868702434395e-05,0.0,1.0,0.0,1.4197392956656079
29.1,compartilhado,0.6549703615798244,0.3333333333333333,0.7383036949131577,4.5397868702434395e-05,0.0,1.0,0.0,1.4231218277031628
29.200000000000003,compartilhado,0.6593667736376739,0.3333333333333333,0.7427001069710073,4.5397868702434395e-05,0.0,1.0,0.0,1.426487652794008
29.3,compartilhado,0.6649246862918698,0.3333333333333333,0.7482580196252032,4.5397868702434395e-05,0.0,1.0,0.0,1.4298529553284895
29.400000000000002,compartilhado,0.6685438871376932,0.3333333333333333,0.7518772204710266,4.5397868702434395e-05,0.0,1.0,0.0,1.433198539682552
29.5,compartilhado,0.6657191858021152,0.3333333333333333,0.7490525191354486,4.5397868702434395e-05,0.0,1.0,0.0,1.4365101383441643
29.6,compartilhado,0.6653427566581462,0.3333333333333333,0.7486760899914796,4.5397868702434395e-05,0.0,1.0,0.0,1.439809805243081
29.700000000000003,compartilhado,0.6643937552303631,0.3333333333333333,0.7477270885636965,4.5397868702434395e-05,0.0,1.0,0.0,1.4430833608851952
29.8,compartilhado,0.6629299377090322,0.3333333333333333,0.7462632710423656,4.5397868702434395e-05,0.0,1.0,0.0,1.446329403978345
29.900000000000002,compartilhado,0.6674815418505144,0.3333333333333333,0.7508148751838478,4.5397868702434395e-05,0.0,1.0,0.0,1.4495718637278818
30.0,compartilhado,0.6720138107638431,0.3333333333333333,0.7553471440971765,4.5397868702434395e-05,0.0,1.0,0.0,1.45278865441926
30.1,compartilhado,0.6740459154349998,0.3333333333333333,0.7573792487683332,4.5397868702434395e-05,0.0,1.0,0.0,1.4559789210230254
30.200000000000003,compartilhado,0.6695142328564396,0.3333333333333333,0.752847566189773,4.5397868702434395e-05,0.0,1.0,0.0,1.45912192363528
30.3,compartilhado,0.6609654591947471,0.3333333333333333,0.7442987925280805,4.5397868702434395e-05,0.0,1.0,0.0,1.4622501447057341
30.400000000000002,compartilhado,0.6525797114424531,0.3333333333333333,0.7359130447757865,4.5397868702434395e-05,0.0,1.0,0.0,1.4653090492250223
30.5,compartilhado,0.6488244154696098,0.3333333333333333,0.7321577488029432,4.5397868702434395e-05,0.0,1.0,0.0,1.4683236173892869
30.6,compartilhado,0.6416126387547032,0.3333333333333333,0.7249459720880366,4.5397868702434395e-05,0.0,1.0,0.0,1.4713013026296193
30.700000000000003,compartilhado,0.6389012908825576,0.3333333333333333,0.722234624215891,4.5397868702434395e-05,0.0,1.0,0.0,1.4742825689235668
30.8,compartilhado,0.6327169655974805,0.3333333333333333,0.7160502989308138,4.5397868702434395e-05,0.0,1.0,0.0,1.477287752763099
30.900000000000002,compartilhado,0.634563674777501,0.3333333333333333,0.7178970081108343,4.5397868702434395e-05,0.0,1.0,0.0,1.4803122969638647
31.0,compartilhado,0.6483982211085954,0.3333333333333333,0.7317315544419287,4.5397868702434395e-05,0.0,1.0,0.0,1.48335749376492
31.1,compartilhado,0.6577192027745107,0.3333333333333333,0.741052536107844,4.5397868702434395e-05,0.0,1.0,0.0,1.4864239583533763
31.200000000000003,compartilhado,0.6576101017541738,0.3333333333333333,0.7409434350875072,4.5397868702434395e-05,0.0,1.0,0.0,1.489495950198675
31.3,compartilhado,0.6495734212886086,0.3333333333333333,0.732906754621942,4.5397868702434395e-05,0.0,1.0,0.0,1.4925475167148936
31.400000000000002,compartilhado,0.6436797383977422,0.3333333333333333,0.7270130717310755,4.5397868702434395e-05,0.0,1.0,0.0,1.4956288805808653
31.5,compartilhado,0.6431374264565511,0.3333333333333333,0.7264707597898845,4.5397868702434395e-05,0.0,1.0,0.0,1.4987070269811082
31.6,compartilhado,0.6433345535843105,0.3333333333333333,0.7266678869176438,4.5397868702434395e-05,0.0,1.0,0.0,1.501767225161463
31.700000000000003,compartilhado,0.6430421572021824,0.3333333333333333,0.7263754905355158,4.5397868702434395e-05,0.0,1.0,0.0,1.504839121702624
31.8,compartilhado,0.6371241142061331,0.3333333333333333,0.7204574475394665,4.5397868702434395e-05,0.0,1.0,0.0,1.5078857801727223
31.900000000000002,compartilhado,0.6352077840244175,0.3333333333333333,0.7185411173577508,4.5397868702434395e-05,0.0,1.0,0.0,1.5109236695056065
32.0,compartilhado,0.6312463102817981,0.3333333333333333,0.7145796436151315,4.5397868702434395e-05,0.0,1.0,0.0,1.5139447498988685
32.1,compartilhado,0.6413538068970468,0.3333333333333333,0.7246871402303802,4.5397868702434395e-05,0.0,1.0,0.0,1.5169630994820165
32.2,compartilhado,0.6539530058768781,0.3333333333333333,0.7372863392102115,4.5397868702434395e-05,0.0,1.0,0.0,1.5200056692460353
32.300000000000004,compartilhado,0.6657236502120938,0.3333333333333333,0.7490569835454272,4.5397868702434395e-05,0.0,1.0,0.0,1.5230477445637205
32.4,compartilhado,0.6789521411931482,0.3333333333333333,0.7622854745264815,4.5397868702434395e-05,0.0,1.0,0.0,1.5260958141066154
32.5,compartilhado,0.6816109319484025,0.3333333333333333,0.7649442652817359,4.5397868702434395e-05,0.0,1.0,0.0,1.5291062509354996
32.6,compartilhado,0.6808924222314505,0.3333333333333333,0.7642257555647839,4.5397868702434395e-05,0.0,1.0,0.0,1.5320867028195764
32.7,compartilhado,0.6826468060062607,0.3333333333333333,0.7659801393395941,4.5397868702434395e-05,0.0,1.0,0.0,1.535057896312978
32.800000000000004,compartilhado,0.6872939127140415,0.3333333333333333,0.7706272460473749,4.5397868702434395e-05,0.0,1.0,0.0,1.5379856338634883
32.9,compartilhado,0.6909041375612643,0.3333333333333333,0.7742374708945977,4.5397868702434395e-05,0.0,1.0,0.0,1.5408969750874868
33.0,compartilhado,0.6918607577911519,0.3333333333333333,0.7751940911244852,4.5397868702434395e-05,0.0,1.0,0.0,1.5437722810528873
33.1,compartilhado,0.6910389350888455,0.3333333333333333,0.7743722684221789,4.5397868702434395e-05,0.0,1.0,0.0,1.5466037700356288
33.2,compartilhado,0.6913082556916547,0.3333333333333333,0.774641589024988,4.5397868702434395e-05,0.0,1.0,0.0,1.5493848053177497
33.300000000000004,compartilhado,0.6799652386533634,0.3333333333333333,0.7632985719866968,4.5397868702434395e-05,0.0,1.0,0.0,1.5521016839950308
33.4,compartilhado,0.6706308890483936,0.3333333333333333,0.753964222381727,4.5397868702434395e-05,0.0,1.0,0.0,1.5547575481608122
33.5,compartilhado,0.664925983489697,0.3333333333333333,0.7482593168230304,4.5397868702434395e-05,0.0,1.0,0.0,1.5573440624445836
33.6,compartilhado,0.656222105465857,0.3333333333333333,0.7395554387991904,4.5397868702434395e-05,0.0,1.0,0.0,1.5598660961238442
33.7,compartilhado,0.6525929501861696,0.3333333333333333,0.735926283519503,4.5397868702434395e-05,0.0,1.0,0.0,1.5623248040212
33.800000000000004,compartilhado,0.645279829118937,0.3333333333333333,0.7286131624522704,4.5397868702434395e-05,0.0,1.0,0.0,1.5647294543770125
33.9,compartilhado,0.6426696708886616,0.3333333333333333,0.7260030042219949,4.5397868702434395e-05,0.0,1.0,0.0,1.567066085160013
34.0,compartilhado,0.6440272295531781,0.3333333333333333,0.7273605628865115,4.5397868702434395e-05,0.0,1.0,0.0,1.5692793145533441
34.1,compartilhado,0.6414375212085905,0.3333333333333333,0.7247708545419239,4.5397868702434395e-05,0.0,1.0,0.0,1.5714242369906102
34.2,compartilhado,0.6385393046115432,0.3333333333333333,0.7218726379448765,4.5397868702434395e-05,0.0,1.0,0.0,1.5735057659164937
34.300000000000004,compartilhado,0.6418228039945488,0.3333333333333333,0.7251561373278822,4.5397868702434395e-05,0.0,1.0,0.0,1.5756280701971805
34.4,compartilhado,0.6494186211170536,0.3333333333333333,0.732751954450387,4.5397868702434395e-05,0.0,1.0,0.0,1.5777587259634922
34.5,compartilhado,0.6603118825144811,0.3333333333333333,0.7436452158478145,4.5397868702434395e-05,0.0,1.0,0.0,1.5799327213012337
34.6,compartilhado,0.6620931776955163,0.3333333333333333,0.7454265110288497,4.5397868702434395e-05,0.0,1.0,0.0,1.582170121159702
34.7,compartilhado,0.6635380309785115,0.3333333333333333,0.7468713643118449,4.5397868702434395e-05,0.0,1.0,0.0,1.5843977085510734
34.800000000000004,compartilhado,0.6646777657917703,0.3333333333333333,0.7480110991251037,4.5397868702434395e-05,0.0,1.0,0.0,1.5867035290343197
34.9,compartilhado,0.6616231769099483,0.3333333333333333,0.7449565102432817,4.5397868702434395e-05,0.0,1.0,0.0,1.589053720376875
35.0,compartilhado,0.6612846648230284,0.3333333333333333,0.7446179981563618,4.5397868702434395e-05,0.0,1.0,0.0,1.5914450387499244
35.1,compartilhado,0.6760717730163649,0.3333333333333333,0.7594051063496983,4.5397868702434395e-05,0.0,1.0,0.0,1.5938741352918093
35.2,compartilhado,0.678272587352198,0.3333333333333333,0.7616059206855313,4.5397868702434395e-05,0.0,1.0,0.0,1.5963162437159517
35.300000000000004,compartilhado,0.6781196336396105,0.3333333333333333,0.7614529669729438,4.5397868702434395e-05,0.0,1.0,0.0,1.5987993416676374
35.4,compartilhado,0.67963399262513,0.3333333333333333,0.7629673259584634,4.5397868702434395e-05,0.0,1.0,0.0,1.6012681900463512
35.5,compartilhado,0.6830817634411649,0.3333333333333333,0.7664150967744983,4.5397868702434395e-05,0.0,1.0,0.0,1.6037778641120486
35.6,compartilhado,0.6833128054337054,0.3333333333333333,0.7666461387670388,4.5397868702434395e-05,0.0,1.0,0.0,1.6062988381218952
35.7,compartilhado,0.6841245067872643,0.3333333333333333,0.7674578401205977,4.5397868702434395e-05,0.0,1.0,0.0,1.6088274500377424
35.800000000000004,compartilhado,0.6834813955637647,0.3333333333333333,0.7668147288970981,4.5397868702434395e-05,0.0,1.0,0.0,1.611350622011643
35.9,compartilhado,0.6891654689799409,0.3333333333333333,0.7724988023132743,4.5397868702434395e-05,0.0,1.0,0.0,1.6138847819043045
36.0,compartilhado,0.6979772886093971,0.3333333333333333,0.7813106219427305,4.5397868702434395e-05,0.0,1.0,0.0,1.6164301001859473
36.1,compartilhado,0.7011187786101312,0.3333333333333333,0.7844521119434645,4.5397868702434395e-05,0.0,1.0,0.0,1.6189505963790776
36.2,compartilhado,0.6970134091029736,0.3333333333333333,0.780346742436307,4.5397868702434395e-05,0.0,1.0,0.0,1.6214654380334663
36.300000000000004,compartilhado,0.6897581899903853,0.3333333333333333,0.7730915233237187,4.5397868702434395e-05,0.0,1.0,0.0,1.6239455717082296
36.4,compartilhado,0.6819826443475561,0.3333333333333333,0.7653159776808894,4.5397868702434395e-05,0.0,1.0,0.0,1.6264218484550832
36.5,compartilhado,0.6759505805736943,0.3333333333333333,0.7592839139070277,4.5397868702434395e-05,0.0,1.0,0.0,1.6288650401529046
36.6,compartilhado,0.67082685563856,0.3333333333333333,0.7541601889718934,4.5397868702434395e-05,0.0,1.0,0.0,1.6312620808262581
36.7,compartilhado,0.6712748140774258,0.3333333333333333,0.7546081474107592,4.5397868702434395e-05,0.0,1.0,0.0,1.633653246052675
36.800000000000004,compartilhado,0.66923759550388,0.3333333333333333,0.7525709288372133,4.5397868702434395e-05,0.0,1.0,0.0,1.6359995604408282
36.9,compartilhado,0.6748387661101123,0.3333333333333333,0.7581720994434457,4.5397868702434395e-05,0.0,1.0,0.0,1.638313143742128
37.0,compartilhado,0.6795561268812014,0.3333333333333333,0.7628894602145347,4.5397868702434395e-05,0.0,1.0,0.0,1.6406219143845138
37.1,compartilhado,0.678879784926001,0.3333333333333333,0.7622131182593344,4.5397868702434395e-05,0.0,1.0,0.0,1.6428797223986777
37.2,compartilhado,0.6762644038727503,0.3333333333333333,0.7595977372060837,4.5397868702434395e-05,0.0,1.0,0.0,1.6450928485374785
37.300000000000004,compartilhado,0.675661315300327,0.3333333333333333,0.7589946486336604,4.5397868702434395e-05,0.0,1.0,0.0,1.647250600071467
37.4,compartilhado,0.6740238104376685,0.3333333333333333,0.7573571437710018,4.5397868702434395e-05,0.0,1.0,0.0,1.6493519012195184
37.5,compartilhado,0.670203696187559,0.3333333333333333,0.7535370295208924,4.5397868702434395e-05,0.0,1.0,0.0,1.6514098736226082
37.6,compartilhado,0.6701926474838064,0.3333333333333333,0.7535259808171397,4.5397868702434395e-05,0.0,1.0,0.0,1.653418571469227
37.7,compartilhado,0.6644713729462406,0.3333333333333333,0.747804706279574,4.5397868702434395e-05,0.0,1.0,0.0,1.6554239559786392
37.800000000000004,compartilhado,0.6564417623669927,0.3333333333333333,0.7397750957003261,4.5397868702434395e-05,0.0,1.0,0.0,1.6574738874534152
37.9,compartilhado,0.6481602522318546,0.3333333333333333,0.731493585565188,4.5397868702434395e-05,0.0,1.0,0.0,1.659514748298812
38.0,compartilhado,0.6389165491852438,0.3333333333333333,0.7222498825185771,4.5397868702434395e-05,0.0,1.0,0.0,1.66160451872235
38.1,compartilhado,0.6361827740360009,0.3333333333333333,0.7195161073693342,4.5397868702434395e-05,0.0,1.0,0.0,1.6637048669897758
38.2,compartilhado,0.6346607665585848,0.3333333333333333,0.7179940998919182,4.5397868702434395e-05,0.0,1.0,0.0,1.6658089611917837
38.300000000000004,compartilhado,0.6361334349855872,0.3333333333333333,0.7194667683189205,4.5397868702434395e-05,0.0,1.0,0.0,1.6679462281593844
38.400000000000006,compartilhado,0.6398200192644073,0.3333333333333333,0.7231533525977407,4.5397868702434395e-05,0.0,1.0,0.0,1.670123290937393
38.5,compartilhado,0.6443033921157653,0.3333333333333333,0.7276367254490986,4.5397868702434395e-05,0.0,1.0,0.0,1.6723046010944913
38.6,compartilhado,0.6472841454361171,0.3333333333333333,0.7306174787694505,4.5397868702434395e-05,0.0,1.0,0.0,1.674507464809462
38.7,compartilhado,0.6552970997916565,0.3333333333333333,0.7386304331249899,4.5397868702434395e-05,0.0,1.0,0.0,1.67671654431218
38.800000000000004,compartilhado,0.6638691462807778,0.3333333333333333,0.7472024796141111,4.5397868702434395e-05,0.0,1.0,0.0,1.678922738942134
38.900000000000006,compartilhado,0.6657134904886336,0.3333333333333333,0.749046823821967,4.5397868702434395e-05,0.0,1.0,0.0,1.6811441656932853
39.0,compartilhado,0.665699267245664,0.3333333333333333,0.7490326005789973,4.5397868702434395e-05,0.0,1.0,0.0,1.683357576179998
39.1,compartilhado,0.6711474926847153,0.3333333333333333,0.7544808260180487,4.5397868702434395e-05,0.0,1.0,0.0,1.685587088750899
39.2,compartilhado,0.6817896131854838,0.3333333333333333,0.7651229465188172,4.5397868702434395e-05,0.0,1.0,0.0,1.6878027095837997
39.300000000000004,compartilhado,0.6892048437539445,0.3333333333333333,0.7725381770872779,4.5397868702434395e-05,0.0,1.0,0.0,1.6900015368141177
39.400000000000006,compartilhado,0.6956840341408864,0.3333333333333333,0.7790173674742198,4.5397868702434395e-05,0.0,1.0,0.0,1.692211708545757
39.5,compartilhado,0.7022546730523437,0.3333333333333333,0.785588006385677,4.5397868702434395e-05,0.0,1.0,0.0,1.6943978086576827
39.6,compartilhado,0.7062658468399283,0.3333333333333333,0.7895991801732617,4.5397868702434395e-05,0.0,1.0,0.0,1.6965864380308555
39.7,compartilhado,0.7077334920232008,0.3333333333333333,0.7910668253565342,4.5397868702434395e-05,0.0,1.0,0.0,1.6987354161317652
39.800000000000004,compartilhado,0.7085718605691175,0.3333333333333333,0.7919051939024508,4.5397868702434395e-05,0.0,1.0,0.0,1.7008721359748638
39.900000000000006,compartilhado,0.7075799359826594,0.3333333333333333,0.7909132693159928,4.5397868702434395e-05,0.0,1.0,0.0,1.7029625458731068
0.0,ratificado,0.07873156287386088,0.0,0.07873156287386088,4.5397868702434395e-05,0.0,0.0,0.0,0.08322011898230186
0.1,ratificado,0.07934218069600399,0.0,0.07934218069600399,4.5397868702434395e-05,0.0,0.0,0.0,0.0864721301623679
0.2,ratificado,0.0800349932386648,0.0,0.0800349932386648,4.5397868702434395e-05,0.0,0.0,0.0,0.08975204121472427
0.30000000000000004,ratificado,0.08077589768421872,0.0,0.08077589768421872,4.5397868702434395e-05,0.0,0.0,0.0,0.09307769364765489
0.4,ratificado,0.08155642049014622,0.0,0.08155642049014622,4.5397868702434395e-05,0.0,0.0,0.0,0.09640126374304081
0.5,ratificado,0.4723320051278662,0.0,0.4723320051278662,4.5397868702434395e-05,0.0,0.0,0.0,0.10166114564732237
0.6000000000000001,ratificado,0.4626442434030495,0.0,0.4626442434030495,4.5397868702434395e-05,0.0,0.0,0.0,0.10692084502294845
0.7000000000000001,ratificado,0.509206266386692,0.0,0.509206266386692,4.5397868702434395e-05,0.0,0.0,0.0,0.11267442839463129
0.8,ratificado,0.5158159709885461,0.0,0.5158159709885461,4.5397868702434395e-05,0.0,0.0,0.0,0.11854327029981557
0.9,ratificado,0.5090589203574664,0.0,0.5090589203574664,4.5397868702434395e-05,0.0,0.0,0.0,0.12442174321582897
1.0,ratificado,0.5001640282256922,0.0,0.5001640282256922,4.5397868702434395e-05,0.0,0.0,0.0,0.13029383563082392
1.1,ratificado,0.5010891679029504,0.0,0.5010891679029504,4.5397868702434395e-05,0.0,0.0,0.0,0.13618808351168749
1.2000000000000002,ratificado,0.5078826619418997,0.0,0.5078826619418997,4.5397868702434395e-05,0.0,0.0,0.0,0.14209439810792196
1.3,ratificado,0.512985906865087,0.0,0.512985906865087,4.5397868702434395e-05,0.0,0.0,0.0,0.1480256541061597
1.4000000000000001,ratificado,0.5159204564766101,0.0,0.5159204564766101,4.5397868702434395e-05,0.0,0.0,0.0,0.15395283042203706
1.5,ratificado,0.5150973961445677,0.0,0.5150973961445677,4.5397868702434395e-05,0.0,0.0,0.0,0.15985705322111077
1.6,ratificado,0.5096325405641533,0.0,0.5096325405641533,4.5397868702434395e-05,0.0,0.0,0.0,0.1657288966495093
1.7000000000000002,ratificado,0.5013988436412582,0.0,0.5013988436412582,4.5397868702434395e-05,0.0,0.0,0.0,0.17150916504980493
1.8,ratificado,0.4885167981637936,0.0,0.4885167981637936,4.5397868702434395e-05,0.0,0.0,0.0,0.17719983086999103
1.9000000000000001,ratificado,0.48108397444790707,0.0,0.48108397444790707,4.5397868702434395e-05,0.0,0.0,0.0,0.18282163034903642
2.0,ratificado,0.49213601133870793,0.0,0.49213601133870793,4.5397868702434395e-05,0.0,0.0,0.0,0.18845212959935143
2.1,ratificado,0.4950745897962711,0.0,0.4950745897962711,4.5397868702434395e-05,0.0,0.0,0.0,0.19404592971322449
2.2,ratificado,0.48949323212899976,0.0,0.48949323212899976,4.5397868702434395e-05,0.0,0.0,0.0,0.19954512057423676
2.3000000000000003,ratificado,0.509629532665977,0.0,0.509629532665977,4.5397868702434395e-05,0.0,0.0,0.0,0.20512728997464266
2.4000000000000004,ratificado,0.506490091349965,0.0,0.506490091349965,4.5397868702434395e-05,0.0,0.0,0.0,0.21059306813287532
2.5,ratificado,0.5240614442580104,0.0,0.5240614442580104,4.5397868702434395e-05,0.0,0.0,0.0,0.21616242789707818
2.6,ratificado,0.5278896508406947,0.0,0.5278896508406947,4.5397868702434395e-05,0.0,0.0,0.0,0.22166571875618102
2.7,ratificado,0.5261930611655479,0.0,0.5261930611655479,4.5397868702434395e-05,0.0,0.0,0.0,0.22713958707037485
2.8000000000000003,ratificado,0.5242105218558573,0.0,0.5242105218558573,4.5397868702434395e-05,0.0,0.0,0.0,0.23263403958270637
2.9000000000000004,ratificado,0.5206696487998397,0.0,0.5206696487998397,4.5397868702434395e-05,0.0,0.0,0.0,0.23812432867465066
3.0,ratificado,0.5122665569838818,0.0,0.5122665569838818,4.5397868702434395e-05,0.0,0.0,0.0,0.2436181830476642
3.1,ratificado,0.512122669695396,0.0,0.512122669695396,4.5397868702434395e-05,0.0,0.0,0.0,0.2491584376306644
3.2,ratificado,0.512105631761198,0.0,0.512105631761198,4.5397868702434395e-05,0.0,0.0,0.0,0.2547404251179245
3.3000000000000003,ratificado,0.5138375714988292,0.0,0.5138375714988292,4.5397868702434395e-05,0.0,0.0,0.0,0.26033835963023777
3.4000000000000004,ratificado,0.515417614637592,0.0,0.515417614637592,4.5397868702434395e-05,0.0,0.0,0.0,0.26597612786591485
3.5,ratificado,0.5174183174673161,0.0,0.5174183174673161,4.5397868702434395e-05,0.0,0.0,0.0,0.27161134453436014
