w_mb,w_me,w_k,w_r,c_w_psi,c_w_q,c_w_m,c_w_b,auc
0.1581502705417477,0.17513662627033488,0.37827746072978935,0.18915491118670763,0.693695892298833,0.216190676868302,0.06215498194653203,0.11546428282324257,1.0
0.45723431951597304,0.2691413578739574,0.17390389872361847,0.11432280133105732,0.6497161015614087,0.06754921664508591,0.3184676952341431,0.06764528845313161,1.0
0.0751186539827643,0.19905908094615155,0.20781983924387762,0.2540964573891224,0.39300074040495553,0.39792595713184337,0.16533540830799784,0.17206076906633916,1.0
0.2952362439001929,0.026730301880585162,0.23718265245984643,0.11398388611159121,0.5738480822061449,0.020333384779390864,0.3336716144260206,0.16884182844456197,1.0
0.6277287601134889,0.19022446929317394,0.024132327429688696,0.41110677304690346,0.5833653567004209,0.3127028190295781,0.14557775359301695,0.22965722792879217,1.0
0.5993603026576252,0.252426177148755,0.13906945393436132,0.3312647971830999,0.6046687697526606,0.38423478500265,0.12611018932416754,0.15302943630508722,1.0
0.5684860728309414,0.2023049258970965,0.29462923724629325,0.22985473222679603,0.19394562763143042,0.2980815371124043,0.04459275752280138,0.07149011887127091,1.0
0.438777487948946,0.2989079200768279,0.357875154747126,0.13629324870794585,0.09965183274049892,0.38241866380905165,0.052503849927528434,0.07116011361167023,1.0
0.203930617490926,0.211756541610515,0.35313022641363123,0.38027301136493347,0.6373417984583716,0.07007222714240147,0.12161209471883125,0.17222577339120407,1.0
0.10319816743991009,0.10937188085066901,0.12333328158113771,0.06363809916451962,0.49521572271743186,0.2820112786096772,0.023776754702132814,0.1732043166347339,1.0
0.5475478366874564,0.2991960515809788,0.32602923848750165,0.22412031658530351,0.7385013743758747,0.0963012284857078,0.12267559088195522,0.06348800751040846,1.0
0.32723917760000026,0.15682400896617732,0.09637084656572488,0.3758903546153908,0.2824620949004819,0.1091217320583343,0.044502712489168324,0.15797581264870153,1.0
0.2120752401861114,0.14770913653638745,0.09439890504822107,0.3815777449099502,0.8370030126192456,0.19917274111555505,0.21861946393588308,0.3121820195784142,1.0
0.699180746133561,0.24540659389193287,0.3559117866159475,0.454304123277821,0.7123063390268601,0.1843725564292441,0.027592360144125767,0.005689999958448184,1.0
0.3340404432980472,0.1977258134138471,0.16294495514518892,0.28408367564568227,0.4969464329739844,0.3346452164130772,0.03694341510916922,0.08106395979799637,1.0
0.5551034852717412,0.3391347468894619,0.39792968544834717,0.4364560081935421,0.8009091063650979,0.12573917705196194,0.13656495556318798,0.09651063773539836,1.0
0.4244095787349009,0.3755221416828154,0.1378563546046471,0.2785008909407251,0.2666696674081366,0.067919989509083,0.06636308013834293,0.020860324033726778,1.0
0.6645054661064801,0.16115184340305186,0.33364835680084326,0.34066473634484556,0.17272904526997687,0.07018489863163513,0.2760759885135853,0.09529621582303345,1.0
